,name,size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,prime_genre,num_supported_dev,lang.num,Status,revenue,fav_tot,fav_ver,broad_genre,size_mb
1548,高德地图HD,36229120,0.0,26,13,3.5,3.0,Navigation,26,1,free,0.0,91.0,39.0,Other,36.22912
1549,ライブチャット、ビデオチャット通話が楽しめる！ ライブでゴーゴー,32168960,0.0,0,0,0.0,0.0,Social Networking,40,16,free,0.0,0.0,0.0,Other,32.16896
1550,Devil's Attorney,321376256,2.99,1474,125,4.5,4.5,Games,38,1,paid,4407.26,6633.0,562.5,Games,321.376256
1551,Vector for iPhone,137792512,0.99,4432,61,4.5,4.5,Games,40,1,paid,4387.68,19944.0,274.5,Games,137.792512
1552,NFL HUDDLE: Football Card Trader,228352000,0.0,2896,17,4.0,3.0,Sports,37,1,free,0.0,11584.0,51.0,Other,228.352
1553,GeniusMovieWords,47728640,9.99,0,0,0.0,0.0,Education,37,1,paid,0.0,0.0,0.0,Education,47.72864
1554,UBiO,26939392,4.99,8,0,4.5,0.0,Music,37,2,paid,39.92,36.0,0.0,Other,26.939392
1555,Minecraft: Skin Studio,46211072,3.99,4006,60,4.0,4.5,Games,37,11,paid,15983.94,16024.0,270.0,Games,46.211072
1556,Bloons TD 5,113020928,2.99,42078,141,4.5,4.5,Games,40,15,paid,125813.22000000002,189351.0,634.5,Games,113.020928
1557,minne - shopping handmade item,80129024,0.0,8,0,5.0,0.0,Shopping,37,2,free,0.0,40.0,0.0,Other,80.129024
1558,MarineTraffic - Ship Tracking,45089792,4.99,1782,114,4.5,4.5,Travel,40,1,paid,8892.18,8019.0,513.0,Other,45.089792
1559,Stone Age: The Board Game,137375744,6.99,850,448,4.5,4.5,Games,43,2,paid,5941.5,3825.0,2016.0,Games,137.375744
1560,Hill Climb Racing,108322816,0.0,108183,186,4.5,4.5,Games,37,1,free,0.0,486823.5,837.0,Games,108.322816
1561,51信用卡管家,68952064,0.0,47,0,4.0,0.0,Finance,38,2,free,0.0,188.0,0.0,Other,68.952064
1562,51信用卡管家Pro,68952064,0.99,23,0,3.5,0.0,Finance,38,2,paid,22.77,80.5,0.0,Other,68.952064
1563,铁路12306,28961792,0.0,177,0,2.0,0.0,Travel,38,1,free,0.0,354.0,0.0,Other,28.961792
1564,Urlaubspiraten,22560768,0.0,188,0,5.0,0.0,Travel,38,1,free,0.0,940.0,0.0,Other,22.560768
1565,Backflip Madness,17436862,0.99,11687,11687,4.5,4.5,Games,43,1,paid,11570.13,52591.5,52591.5,Games,17.436862
1566,Fit Brains Trainer,188902400,0.0,46363,213,4.5,4.5,Education,37,9,free,0.0,208633.5,958.5,Education,188.9024
1567,Ticket Scanner for Powerball & MegaMillions Pool,84973568,0.0,581,0,3.5,0.0,News,38,1,free,0.0,2033.5,0.0,Other,84.973568
1568,百度HD-极速安全浏览器,167631872,0.0,1033,8,4.0,3.5,Utilities,24,2,free,0.0,4132.0,28.0,Other,167.631872
1569,Good homes style-pro,6373376,0.99,0,0,0.0,0.0,Lifestyle,43,3,paid,0.0,0.0,0.0,Other,6.373376
1570,Monkey Word School Adventure,296433664,1.99,191,1,4.0,5.0,Education,38,1,paid,380.09,764.0,5.0,Education,296.433664
1571,Bloons TD 5 HD,217499648,2.99,28341,184,4.5,5.0,Games,24,15,paid,84739.59000000001,127534.5,920.0,Games,217.499648
1572,Followers + for Instagram - Follower Analytics,17986560,0.0,28633,402,4.0,3.5,Social Networking,38,29,free,0.0,114532.0,1407.0,Other,17.98656
1573,Colin McRae Rally,822431744,2.99,504,171,3.5,4.0,Games,40,1,paid,1506.96,1764.0,684.0,Games,822.431744
1574,Mutant Fridge Mayhem - Gumball,93663232,2.99,3090,869,4.5,4.5,Games,43,1,paid,9239.1,13905.0,3910.5,Games,93.663232
1575,KATWARN,5424128,0.0,0,0,0.0,0.0,News,40,2,free,0.0,0.0,0.0,Other,5.424128
1576,iUniform ASU - Builds Your Army Service Uniform,37122048,3.99,132,31,3.5,3.0,Utilities,40,2,paid,526.6800000000001,462.0,93.0,Other,37.122048
1577,We Maps,38597632,6.99,35,8,4.5,5.0,Travel,37,15,paid,244.65,157.5,40.0,Other,38.597632
1578,Rainy Mood - Rain Sounds for Sleep & Study,91877376,2.99,333,140,4.5,4.5,Health & Fitness,37,1,paid,995.6700000000001,1498.5,630.0,Other,91.877376
1579,淘票票 - 原淘宝电影，选座购票必备,98619392,0.0,29,0,3.5,0.0,Entertainment,38,2,free,0.0,101.5,0.0,Entertainment,98.619392
1580,e-Sword HD: Bible Study Made Easy,20587520,4.99,7309,136,5.0,5.0,Reference,24,3,paid,36471.91,36545.0,680.0,Other,20.58752
1581,Vampify - Turn yourself into a Vampire,102176768,0.99,278,0,4.5,0.0,Entertainment,37,13,paid,275.21999999999997,1251.0,0.0,Entertainment,102.176768
1582,French Tarot,41298944,4.99,33,1,4.5,5.0,Games,38,2,paid,164.67000000000002,148.5,5.0,Games,41.298944
1583,Bubble Guppies: Animal School Day HD,826970112,4.99,1207,264,3.5,3.5,Education,26,1,paid,6022.93,4224.5,924.0,Education,826.970112
1584,Bubble Guppies: Animal School Day,829255680,2.99,130,22,4.0,3.5,Education,40,1,paid,388.70000000000005,520.0,77.0,Education,829.25568
1585,Mickey Mouse Clubhouse: Mickey's Wildlife Count Along,971752448,2.99,743,22,3.5,3.5,Entertainment,40,3,paid,2221.57,2600.5,77.0,Entertainment,971.752448
1586,MY EE,23851008,0.0,43,0,2.5,0.0,Utilities,37,1,free,0.0,107.5,0.0,Other,23.851008
1587,Sonic Jump™,104692736,2.99,8661,117,4.5,4.0,Games,43,10,paid,25896.390000000003,38974.5,468.0,Games,104.692736
1588,Yoga Studio,162386944,4.99,28439,1067,5.0,5.0,Health & Fitness,37,1,paid,141910.61000000002,142195.0,5335.0,Other,162.386944
1589,"sugar, sugar",25718784,0.99,139,23,4.5,5.0,Games,40,16,paid,137.60999999999999,625.5,115.0,Games,25.718784
1590,Watch NFL Network,73063424,0.0,1110,30,2.0,2.0,Sports,38,25,free,0.0,2220.0,60.0,Other,73.063424
1591,SySight,1209344,0.99,0,0,0.0,0.0,Utilities,37,2,paid,0.0,0.0,0.0,Other,1.209344
1592,Frax - The First Realtime Immersive Fractals,99244032,0.99,245,22,4.5,4.5,Entertainment,37,8,paid,242.55,1102.5,99.0,Entertainment,99.244032
1593,ReindeerCam,47512576,1.99,3379,776,4.5,5.0,Entertainment,37,1,paid,6724.21,15205.5,3880.0,Entertainment,47.512576
1594,Timehop,67424256,0.0,49510,90,3.5,2.0,Social Networking,37,1,free,0.0,173285.0,180.0,Other,67.424256
1595,Pudding Monsters,35096576,0.99,10703,0,4.5,0.0,Games,40,11,paid,10595.97,48163.5,0.0,Games,35.096576
1596,Toca Hair Salon 2,99796992,2.99,23349,308,4.5,4.0,Education,40,18,paid,69813.51000000001,105070.5,1232.0,Education,99.796992
1597,"Duolingo - Learn Spanish, French and more",89782272,0.0,162701,1881,4.5,4.5,Education,37,24,free,0.0,732154.5,8464.5,Education,89.782272
1598,Printicular Print Photos - 1 Hour Pickup,54000640,0.0,3909,53,5.0,5.0,Photo & Video,37,22,free,0.0,19545.0,265.0,Photo & Video,54.00064
1599,楽天カード,81673216,0.0,11,0,5.0,0.0,Finance,37,1,free,0.0,55.0,0.0,Other,81.673216
1600,"Runtastic Push Ups PRO: Workouts, Trainer, Counter",45799424,1.99,3434,58,5.0,5.0,Health & Fitness,37,15,paid,6833.66,17170.0,290.0,Other,45.799424
1601,"Runtastic Squats PRO – Workouts, Trainer & Counter",45754368,1.99,1186,23,5.0,4.5,Health & Fitness,37,15,paid,2360.14,5930.0,103.5,Other,45.754368
1602,LEGO Batman: DC Super Heroes,1139261440,4.99,7717,1748,4.0,4.0,Games,43,1,paid,38507.83,30868.0,6992.0,Games,1139.26144
1603,Repost for Instagram,46076928,0.0,15185,407,4.5,5.0,Social Networking,37,1,free,0.0,68332.5,2035.0,Other,46.076928
1604,Daily Celebrity Crossword,94110720,0.0,181384,1766,4.0,4.5,Games,37,1,free,0.0,725536.0,7947.0,Games,94.11072
1605,腾讯体育-NBA全网独播,89204736,0.0,29,0,3.5,0.0,Sports,37,1,free,0.0,101.5,0.0,Other,89.204736
1606,Global Shark Tracker,36946944,0.0,336,8,3.0,3.5,Education,37,1,free,0.0,1008.0,28.0,Education,36.946944
1607,FOX NOW - Watch Full Episodes and Stream Live TV,56974336,0.0,39391,1724,4.5,4.5,Entertainment,37,1,free,0.0,177259.5,7758.0,Entertainment,56.974336
1608,Mutant Mudds,37110784,4.99,819,49,4.0,4.0,Games,43,1,paid,4086.8100000000004,3276.0,196.0,Games,37.110784
1609,"All-in Fitness: 1200 Exercises, Workouts, Calorie Counter, BMI calculator by Sport.com",96468992,2.99,965,15,4.5,2.0,Health & Fitness,38,6,paid,2885.3500000000004,4342.5,30.0,Other,96.468992
1610,Gangstar Vegas,2088777728,0.0,46705,1118,4.5,4.5,Games,38,13,free,0.0,210172.5,5031.0,Games,2088.777728
1611,Slender Rising,228978688,2.99,5214,76,4.5,4.5,Games,40,1,paid,15589.86,23463.0,342.0,Games,228.978688
1612,365Scores,129219584,0.0,9879,192,4.5,5.0,Sports,37,32,free,0.0,44455.5,960.0,Other,129.219584
1613,Temple Run 2,158025728,0.0,295211,91,4.5,4.0,Games,38,1,free,0.0,1328449.5,364.0,Games,158.025728
1614,Partia,38211584,3.99,209,103,4.5,4.0,Games,43,1,paid,833.9100000000001,940.5,412.0,Games,38.211584
1615,Beat the Boss 2,205271040,0.0,117338,22708,4.5,4.5,Games,43,15,free,0.0,528021.0,102186.0,Games,205.27104
1616,Afterlight,76231680,0.99,14057,79,4.5,4.5,Photo & Video,37,1,paid,13916.43,63256.5,355.5,Photo & Video,76.23168
1617,キクタンTOEIC(R) Test Score 600 ～聞いて覚える英単語～(アルク),120057856,3.99,0,0,0.0,0.0,Education,38,1,paid,0.0,0.0,0.0,Education,120.057856
1618,Warhammer Quest,936792064,2.99,4965,301,4.5,4.5,Games,40,5,paid,14845.35,22342.5,1354.5,Games,936.792064
1619,Vendée Globe 2016,253679616,0.0,42,0,2.0,0.0,Sports,37,2,free,0.0,84.0,0.0,Other,253.679616
1620,Joe Danger,171192320,1.99,3748,176,4.5,4.0,Games,38,8,paid,7458.5199999999995,16866.0,704.0,Games,171.19232
1621,百度视频HD-高清电视剧、电影在线观看神器,105649152,0.0,1987,5,4.0,4.5,Entertainment,24,1,free,0.0,7948.0,22.5,Entertainment,105.649152
1622,Fitness Point Pro,68373504,4.99,1685,112,4.5,4.5,Health & Fitness,37,18,paid,8408.15,7582.5,504.0,Other,68.373504
1623,Beat the Boss 2 (17+),205250560,0.99,17203,553,4.5,4.5,Games,43,15,paid,17030.97,77413.5,2488.5,Games,205.25056
1624,iGun Pro HD - The Original Gun Application,69952512,0.0,22324,543,4.5,4.5,Games,40,6,free,0.0,100458.0,2443.5,Games,69.952512
1625,Sky Gamblers: Storm Raiders,1820131328,4.99,18822,25,4.5,4.0,Games,37,10,paid,93921.78,84699.0,100.0,Games,1820.131328
1626,METAL SLUG 1,59441152,2.99,540,240,4.0,4.0,Games,43,2,paid,1614.6000000000001,2160.0,960.0,Games,59.441152
1627,Asva The Monkey HD,44660067,0.99,80,35,4.5,4.5,Games,43,1,paid,79.2,360.0,157.5,Games,44.660067
1628,FINAL FANTASY IV,537749504,14.99,4558,225,4.5,4.5,Games,40,12,paid,68324.42,20511.0,1012.5,Games,537.749504
1629,LINE PLAY - Your Avatar World,108691456,0.0,34677,313,4.5,4.5,Social Networking,37,6,free,0.0,156046.5,1408.5,Other,108.691456
1630,Pou,40968192,0.0,3783,804,4.5,4.0,Games,40,20,free,0.0,17023.5,3216.0,Games,40.968192
1631,Christmas Stories: Nutcracker Collector's Edition HD (Full),611252780,6.99,259,259,4.5,4.5,Games,24,1,paid,1810.41,1165.5,1165.5,Games,611.25278
1632,aerofly FS - Flight Simulator,2251403264,3.99,1033,211,4.5,4.5,Games,39,1,paid,4121.67,4648.5,949.5,Games,2251.403264
1633,Infect Them All 2 : Zombies,42951284,0.99,2630,1469,5.0,5.0,Games,43,2,paid,2603.7,13150.0,7345.0,Games,42.951284
1634,Injustice: Gods Among Us,1829599232,0.0,612532,410,4.5,4.5,Games,39,13,free,0.0,2756394.0,1845.0,Games,1829.599232
1635,我想有个家,123449344,0.0,115,1,4.5,4.0,Games,43,1,free,0.0,517.5,4.0,Games,123.449344
1636,Dr. Panda Daycare,79133696,2.99,401,39,4.0,4.5,Education,40,15,paid,1198.99,1604.0,175.5,Education,79.133696
1637,InstaLogo Logo Creator - Graphic design maker,123656192,2.99,6263,172,4.5,4.5,Business,37,28,paid,18726.370000000003,28183.5,774.0,Other,123.656192
1638,Ingress,126825472,0.0,2739,4,3.5,3.5,Games,38,16,free,0.0,9586.5,14.0,Games,126.825472
1639,Sky Guide: View Stars Night or Day,175430656,2.99,22100,1939,5.0,5.0,Reference,37,11,paid,66079.0,110500.0,9695.0,Other,175.430656
1640,"InstaSize: Photo Editor, Picture Effects & Collage",99624960,0.0,15605,1288,4.0,4.5,Photo & Video,37,23,free,0.0,62420.0,5796.0,Photo & Video,99.62496
1641,SpongeBob Moves In,634097664,2.99,18758,44,4.0,4.0,Games,40,9,paid,56086.420000000006,75032.0,176.0,Games,634.097664
1642,Minigore 2: Zombies,138681344,1.99,3164,107,4.5,4.5,Games,37,1,paid,6296.36,14238.0,481.5,Games,138.681344
1643,Incredipede,77213696,3.99,108,10,3.0,4.0,Games,39,1,paid,430.92,324.0,40.0,Games,77.213696
1644,Lumosity - Brain Training,214962176,0.0,96534,188,4.5,4.5,Education,37,6,free,0.0,434403.0,846.0,Education,214.962176
1645,Checkout 51: Grocery Coupons & Cash Back Savings,18385920,0.0,4878,209,4.0,4.5,Shopping,37,3,free,0.0,19512.0,940.5,Other,18.38592
1646,"Retrica - Selfie Camera with Filter, Sticker & GIF",112688128,0.0,11021,9,4.5,4.5,Photo & Video,37,16,free,0.0,49594.5,40.5,Photo & Video,112.688128
1647,TapeACall Pro - Call Recorder For Phone Calls,49825792,9.99,2951,505,4.0,5.0,Business,11,32,paid,29480.49,11804.0,2525.0,Other,49.825792
1648,Yahoo Mail - Keeps You Organized!,177899520,0.0,113709,18,4.0,4.5,Productivity,37,45,free,0.0,454836.0,81.0,Other,177.89952
1649,TeamSpeak 3,27543552,4.99,697,8,2.5,3.0,Social Networking,38,4,paid,3478.03,1742.5,24.0,Other,27.543552
1650,车轮查违章-2017全国车辆违章查询助手,69116928,0.0,129,2,4.5,4.5,Travel,37,2,free,0.0,580.5,9.0,Other,69.116928
1651,Bridge Constructor Playground,82499584,1.99,1628,14,4.5,5.0,Games,38,13,paid,3239.72,7326.0,70.0,Games,82.499584
1652,Grand Theft Auto: Vice City,1161168896,4.99,20113,1153,4.0,4.5,Games,43,8,paid,100363.87000000001,80452.0,5188.5,Games,1161.168896
1653,Fish Out Of Water!,72671232,0.99,11000,935,4.5,4.5,Games,38,13,paid,10890.0,49500.0,4207.5,Games,72.671232
1654,Threema,24925184,2.99,196,2,4.5,4.5,Social Networking,37,9,paid,586.0400000000001,882.0,9.0,Other,24.925184
1655,MyScript Calculator - Handwriting calculator,21319680,0.0,16555,1776,4.5,4.0,Productivity,38,11,free,0.0,74497.5,7104.0,Other,21.31968
1656,Wells Fargo for iPad,67862528,0.0,2207,20,2.5,1.5,Finance,24,2,free,0.0,5517.5,30.0,Other,67.862528
1657,SmartNews - Trending News & Stories,26681344,0.0,4645,28,4.0,4.5,News,37,2,free,0.0,18580.0,126.0,Other,26.681344
1658,"Alarm Clock Sleep Sounds Pro: Guided Meditation for Relaxation Cycle, Hypnosis and insomnia",89534464,6.99,235,121,4.5,4.5,Health & Fitness,38,6,paid,1642.65,1057.5,544.5,Other,89.534464
1659,Followers + EA - Analytics for Instagram,19306496,0.99,482,24,2.5,1.0,Social Networking,25,29,paid,477.18,1205.0,24.0,Other,19.306496
1660,通信量チェッカー,12864512,0.0,0,0,0.0,0.0,Utilities,37,2,free,0.0,0.0,0.0,Other,12.864512
1661,Blitz Brigade: Multiplayer FPS shooter online!,1024388096,0.0,41266,153,4.5,3.5,Games,38,11,free,0.0,185697.0,535.5,Games,1024.388096
1662,一起捕鱼 - 欢乐街机电玩城,110405632,0.0,0,0,0.0,0.0,Games,40,1,free,0.0,0.0,0.0,Games,110.405632
1663,Megapolis,136165376,0.0,28902,92,4.5,4.5,Games,38,10,free,0.0,130059.0,414.0,Games,136.165376
1664,The Silent Age,1522363392,0.0,16852,457,4.5,4.5,Games,37,1,free,0.0,75834.0,2056.5,Games,1522.363392
1665,VoiceTra(Voice Translator),14505984,0.0,0,0,0.0,0.0,Travel,37,4,free,0.0,0.0,0.0,Other,14.505984
1666,Lep's World 3 Plus - the super best platformer games,70962176,0.99,4678,205,4.5,4.0,Games,38,19,paid,4631.22,21051.0,820.0,Games,70.962176
1667,Elmo Loves 123s,520400896,4.99,95,21,3.5,3.5,Games,24,1,paid,474.05,332.5,73.5,Games,520.400896
1668,地元の掲示板「ジモティー」地元でカンタン！フリマよりもお得！,108883968,0.0,0,0,0.0,0.0,Shopping,37,1,free,0.0,0.0,0.0,Other,108.883968
1669,Athletics: Summer Sports (Full Version),85116928,0.99,365,3,4.5,4.5,Games,37,1,paid,361.35,1642.5,13.5,Games,85.116928
1670,WWF Together,1272736768,0.0,1385,25,4.5,4.5,Education,37,5,free,0.0,6232.5,112.5,Education,1272.736768
1671,Radio - USA,56379392,0.0,109,2,4.0,3.0,Entertainment,37,15,free,0.0,436.0,6.0,Entertainment,56.379392
1672,Cliff Diving Champ,51728384,0.99,61,35,4.5,4.5,Games,43,1,paid,60.39,274.5,157.5,Games,51.728384
1673,"ElfYourself by Office Depot, Inc.",109844480,0.0,12177,184,4.0,3.5,Entertainment,37,4,free,0.0,48708.0,644.0,Entertainment,109.84448
1674,今日头条(专业版) - 推荐热点新闻资讯、娱乐视频,108479488,0.99,128,0,4.5,0.0,News,38,2,paid,126.72,576.0,0.0,Other,108.479488
1675,TimeStamp Photo with GPS Address Location,671744,1.99,93,15,2.5,2.5,Photo & Video,40,1,paid,185.07,232.5,37.5,Photo & Video,0.671744
1676,Sonic Dash,186687488,0.0,418033,419,4.5,4.5,Games,37,7,free,0.0,1881148.5,1885.5,Games,186.687488
1677,"Instant Fitness : 600+ exercises, 100+ workouts, home, exercise workout trainer, 7 minute workout, on-the-go personal mobile fitness trainer by Fitness Buddy and Instant Heart Rate",80175104,9.99,571,214,4.5,4.5,Health & Fitness,38,1,paid,5704.29,2569.5,963.0,Other,80.175104
1678,"SeatGeek – Tickets to Sports, Concerts & Broadway",68196352,0.0,6088,196,4.5,5.0,Entertainment,37,1,free,0.0,27396.0,980.0,Entertainment,68.196352
1679,Rocket Video for Google Cast and Chromecast to TV,48523264,1.99,4806,153,5.0,4.5,Productivity,38,5,paid,9563.94,24030.0,688.5,Other,48.523264
1680,途家-全球公寓民宿预订平台,76228608,0.0,17,2,4.5,5.0,Travel,37,1,free,0.0,76.5,10.0,Other,76.228608
1681,AVP: Evolution,875347968,2.99,4996,732,4.5,4.5,Games,38,8,paid,14938.04,22482.0,3294.0,Games,875.347968
1682,Deer Hunter Classic,185881600,0.0,179111,167,4.5,4.5,Games,38,12,free,0.0,805999.5,751.5,Games,185.8816
1683,零基础学音标,319086592,0.99,12,2,4.5,3.0,Education,40,2,paid,11.879999999999999,54.0,6.0,Education,319.086592
1684,Naughty or Nice Scan Free,18944000,0.0,729,194,3.5,3.5,Entertainment,38,2,free,0.0,2551.5,679.0,Entertainment,18.944
1685,Garmin Connect™ Mobile,285233152,0.0,8341,156,3.0,4.5,Health & Fitness,37,29,free,0.0,25023.0,702.0,Other,285.233152
1686,BookScanner App,13821952,1.99,160,12,4.0,4.0,Book,37,22,paid,318.4,640.0,48.0,Other,13.821952
1687,中国移动手机营业厅(中国移动官方),62429184,0.0,82,2,2.5,5.0,Utilities,38,1,free,0.0,205.0,10.0,Other,62.429184
1688,Cubasis 2 - Mobile Music Creation System,1032812544,49.99,297,17,4.0,4.5,Music,24,1,paid,14847.03,1188.0,76.5,Other,1032.812544
1689,买火车票Pro,4255744,4.99,14,0,5.0,0.0,Productivity,38,1,paid,69.86,70.0,0.0,Other,4.255744
1690,ZEDGE™ Ringtones,52864000,0.0,9010,165,3.5,1.0,Entertainment,37,12,free,0.0,31535.0,165.0,Entertainment,52.864
1691,Napster - Top Music & Radio,184817664,0.0,14268,80,4.0,3.5,Music,37,11,free,0.0,57072.0,280.0,Other,184.817664
1692,Warbits,185147392,4.99,1051,43,4.5,5.0,Games,40,1,paid,5244.49,4729.5,215.0,Games,185.147392
1693,Google Maps - Navigation & Transit,120232960,0.0,154911,1253,4.5,4.0,Navigation,37,34,free,0.0,697099.5,5012.0,Other,120.23296
1694,Super Stickman Golf 2,96925696,0.0,46859,2808,4.5,4.5,Games,38,1,free,0.0,210865.5,12636.0,Games,96.925696
1695,PicTapGo,32724992,1.99,1175,0,4.5,0.0,Photo & Video,37,6,paid,2338.25,5287.5,0.0,Photo & Video,32.724992
1696,肌年齢診断,2134631,0.0,0,0,0.0,0.0,Entertainment,43,2,free,0.0,0.0,0.0,Entertainment,2.134631
1697,Dr. Panda Veggie Garden,159403008,2.99,124,9,4.0,4.5,Education,40,15,paid,370.76000000000005,496.0,40.5,Education,159.403008
1698,QRコードリーダー for iPhone,4803584,0.0,0,0,0.0,0.0,Productivity,37,2,free,0.0,0.0,0.0,Other,4.803584
1699,Ski Jumping Pro,233041920,0.99,308,56,4.0,4.0,Games,39,22,paid,304.92,1232.0,224.0,Games,233.04192
1700,Wild Kratts Creature Power,100749312,1.99,155,63,3.5,3.5,Games,43,1,paid,308.45,542.5,220.5,Games,100.749312
1701,iMaps+ for Google Maps ™ and Street View ™ : Transit and Offline Contacts,18010112,2.99,1225,63,4.0,4.0,Navigation,37,1,paid,3662.7500000000005,4900.0,252.0,Other,18.010112
1702,Alphabet Aquarium School Adventure Vol 1: Teachme Letters - Animated Puzzle Games for Preschool and Kindergarten Explorers by 22learn,56923703,1.99,150,120,4.0,4.0,Games,43,1,paid,298.5,600.0,480.0,Games,56.923703
1703,Amaziograph,21285888,0.99,181,14,4.0,4.0,Entertainment,24,1,paid,179.19,724.0,56.0,Entertainment,21.285888
1704,Monash University Low FODMAP Diet,48359424,7.99,159,1,3.5,2.0,Medical,38,2,paid,1270.41,556.5,2.0,Other,48.359424
1705,火车票Pro for 12306,22281216,0.99,76,4,5.0,5.0,Travel,38,2,paid,75.24,380.0,20.0,Other,22.281216
1706,Santa Tracker Christmas Free,49776640,0.0,134,11,3.5,3.5,Entertainment,37,6,free,0.0,469.0,38.5,Entertainment,49.77664
1707,Block Fortress,343504896,1.99,15430,63,4.5,4.5,Games,37,1,paid,30705.7,69435.0,283.5,Games,343.504896
1708,ABCmouse.com - Early Learning Academy,266735616,0.0,18749,119,4.5,4.5,Education,38,1,free,0.0,84370.5,535.5,Education,266.735616
1709,Golf Live Extra,11104256,0.0,840,0,3.0,0.0,Sports,37,1,free,0.0,2520.0,0.0,Other,11.104256
1710,Microsoft Word,334425088,0.0,47999,691,4.5,4.5,Productivity,37,33,free,0.0,215995.5,3109.5,Other,334.425088
1711,Microsoft PowerPoint,336831488,0.0,10939,92,4.0,4.5,Productivity,37,33,free,0.0,43756.0,414.0,Other,336.831488
1712,Coin Party: Carnival Pusher,221737984,0.0,2057,109,4.5,4.5,Games,40,1,free,0.0,9256.5,490.5,Games,221.737984
1713,Microsoft Excel,323411968,0.0,24430,357,4.5,4.5,Productivity,37,33,free,0.0,109935.0,1606.5,Other,323.411968
1714,ウィズダム英和・和英辞典 2,265569280,23.99,5,0,5.0,0.0,Reference,37,2,paid,119.94999999999999,25.0,0.0,Other,265.56928
1715,STAR WARS™: FORCE COLLECTION,373793792,0.0,3936,3,4.0,3.5,Games,38,1,free,0.0,15744.0,10.5,Games,373.793792
1716,Smart Alarm Clock : sleep cycle & snoring recorder,49837056,0.0,3779,14,4.0,4.5,Health & Fitness,37,9,free,0.0,15116.0,63.0,Other,49.837056
1717,丸亀製麺,15577088,0.0,0,0,0.0,0.0,Food & Drink,38,2,free,0.0,0.0,0.0,Other,15.577088
1718,PicsArt Photo Studio: Collage Maker & Pic Editor,124726272,0.0,29078,6,4.5,4.0,Photo & Video,37,21,free,0.0,130851.0,24.0,Photo & Video,124.726272
1719,1 Second Everyday: Video Diary,114876416,4.99,2433,10,3.5,4.5,Photo & Video,37,1,paid,12140.67,8515.5,45.0,Photo & Video,114.876416
1720,The Walking Dead: Dead Yourself,109892608,0.0,2369,11,4.5,5.0,Entertainment,37,8,free,0.0,10660.5,55.0,Entertainment,109.892608
1721,Bokeh Lens,3923968,0.99,206,15,4.0,4.5,Photo & Video,37,1,paid,203.94,824.0,67.5,Photo & Video,3.923968
1722,Score Darts,8620032,3.99,105,28,4.5,4.5,Sports,38,1,paid,418.95000000000005,472.5,126.0,Other,8.620032
1723,"ProTracker Plus Weight, Calorie & Exercise Tracker",75834368,2.99,2319,40,4.5,4.0,Health & Fitness,37,2,paid,6933.81,10435.5,160.0,Other,75.834368
